"business_id","day_id","opening_time","closing_time"
"9237","6","10AM","9PM"
"9237","7","10AM","9PM"
"9238","1","10AM","10PM"
"9238","2","10AM","10PM"
"9238","3","10AM","10PM"
"9238","4","10AM","10PM"
"9238","5","10AM","10PM"
"9238","6","10AM","10PM"
"9238","7","10AM","10PM"
"9240","1","12PM","9PM"
"9240","2","11AM","9PM"
"9240","3","11AM","9PM"
"9240","4","11AM","9PM"
"9240","5","11AM","9PM"
"9240","6","11AM","9PM"
"9240","7","12PM","9PM"
"9246","1","12PM","8PM"
"9246","2","11AM","8PM"
"9246","3","11AM","8PM"
"9246","4","11AM","8PM"
"9246","5","11AM","8PM"
"9246","6","11AM","8PM"
"9246","7","12PM","9PM"
"9247","1","4PM","12AM"
"9247","2","4PM","1AM"
"9247","3","4PM","1AM"
"9247","4","4PM","1AM"
"9247","5","4PM","1AM"
"9247","6","4PM","2AM"
"9247","7","4PM","12AM"
"9248","1","11AM","10PM"
"9248","2","11AM","10PM"
"9248","3","11AM","10PM"
"9248","4","11AM","10PM"
"9248","5","11AM","10PM"
"9248","6","11AM","10PM"
"9248","7","11AM","10PM"
"9253","1","11AM","9PM"
"9253","2","11AM","9PM"
"9253","3","11AM","9PM"
"9253","4","11AM","9PM"
"9253","5","11AM","9PM"
"9253","6","11AM","10PM"
"9253","7","11AM","10PM"
"9258","1","7AM","2PM"
"9258","2","7AM","4PM"
"9258","3","7AM","4PM"
"9258","4","7AM","4PM"
"9258","5","7AM","4PM"
"9258","6","7AM","4PM"
"9258","7","7AM","2PM"
"9259","1","12AM","12AM"
"9259","2","12AM","12AM"
"9259","3","12AM","12AM"
"9259","4","12AM","12AM"
"9259","5","12AM","12AM"
"9259","6","12AM","12AM"
"9259","7","12AM","12AM"
"9260","2","8AM","6PM"
"9260","3","8AM","3PM"
"9260","4","8AM","6PM"
"9260","5","8AM","1PM"
"9260","6","8AM","4PM"
"9260","7","8AM","4PM"
"9262","1","5PM","9PM"
"9262","2","5PM","9PM"
"9262","3","5PM","9PM"
"9262","4","5PM","9PM"
"9262","5","11AM","2PM"
"9262","6","11AM","2PM"
"9262","7","5PM","10PM"
"9263","1","12PM","5PM"
"9263","2","10AM","6PM"
"9263","3","10AM","6PM"
"9263","4","10AM","6PM"
"9263","5","10AM","6PM"
"9263","6","10AM","6PM"
"9263","7","10AM","6PM"
"9268","1","12AM","12AM"
"9268","2","12AM","12AM"
"9268","3","12AM","12AM"
"9268","4","12AM","12AM"
"9268","5","12AM","12AM"
"9268","6","12AM","12AM"
"9268","7","12AM","12AM"
"9271","1","8AM","5PM"
"9271","2","7AM","7PM"
"9271","3","7AM","7PM"
"9271","4","7AM","7PM"
"9271","5","7AM","7PM"
"9271","6","7AM","7PM"
"9271","7","7AM","6PM"
"9272","1","9AM","9PM"
"9272","2","11AM","9PM"
"9272","3","11AM","9PM"
"9272","4","11AM","9PM"
"9272","5","11AM","9PM"
"9272","6","11AM","10PM"
"9272","7","11AM","10PM"
"9273","1","11AM","6PM"
"9273","2","9AM","8PM"
"9273","3","9AM","8PM"
"9273","4","9AM","8PM"
"9273","5","9AM","8PM"
"9273","6","9AM","8PM"
"9273","7","9AM","8PM"
"9275","2","7AM","6PM"
"9275","3","7AM","6PM"
"9275","4","7AM","6PM"
"9275","5","7AM","6PM"
"9275","6","7AM","6PM"
"9275","7","7AM","5PM"
"9277","1","12PM","10PM"
"9277","2","11AM","10PM"
"9277","3","11AM","10PM"
"9277","4","11AM","10PM"
"9277","5","11AM","10PM"
"9277","6","11AM","11PM"
"9277","7","11AM","11PM"
"9278","1","10AM","6PM"
"9278","2","11AM","6PM"
"9278","3","11AM","6PM"
"9278","4","11AM","6PM"
"9278","5","11AM","6PM"
"9278","6","11AM","6PM"
"9278","7","10AM","6PM"
"9279","1","12PM","5PM"
"9279","2","9AM","6PM"
"9279","3","9AM","6PM"
"9279","4","9AM","6PM"
"9279","5","9AM","7PM"
"9279","6","9AM","6PM"
"9279","7","10AM","5PM"
"9281","1","5AM","8PM"
"9281","2","5AM","12AM"
"9281","3","5AM","12AM"
"9281","4","5AM","12AM"
"9281","5","5AM","12AM"
"9281","6","5AM","10PM"
"9281","7","5AM","8PM"
"9284","2","7AM","6PM"
"9284","3","7AM","6PM"
"9284","4","7AM","6PM"
"9284","5","7AM","6PM"
"9284","6","7AM","6PM"
"9284","7","9AM","12PM"
"9286","2","11AM","3PM"
"9286","3","11AM","3PM"
"9286","4","5PM","9PM"
"9286","5","5PM","9PM"
"9286","6","5PM","9PM"
"9286","7","12PM","9PM"
"9288","2","3PM","9PM"
"9288","3","3PM","9PM"
"9288","4","3PM","9PM"
"9288","5","3PM","9PM"
"9288","6","3PM","9PM"
"9288","7","9AM","5PM"
"9292","1","7AM","7PM"
"9292","2","7AM","7PM"
"9292","3","7AM","7PM"
"9292","4","7AM","7PM"
"9292","5","7AM","7PM"
"9292","6","7AM","7PM"
"9292","7","7AM","7PM"
"9295","2","5PM","9PM"
"9295","3","5PM","9PM"
"9295","4","5PM","9PM"
"9295","5","5PM","9PM"
"9295","7","9AM","2PM"
"9296","2","9AM","5PM"
"9296","3","9AM","5PM"
"9296","4","9AM","5PM"
"9296","5","9AM","5PM"
"9296","6","9AM","5PM"
"9296","7","9AM","4PM"
"9298","2","7AM","5PM"
"9298","3","7AM","5PM"
"9298","4","7AM","5PM"
"9298","5","7AM","5PM"
"9298","6","7AM","5PM"
"9298","7","7AM","11AM"
"9299","1","10AM","10PM"
"9299","2","10AM","10PM"
"9299","3","10AM","10PM"
"9299","4","10AM","10PM"
"9299","5","10AM","10PM"
"9299","6","10AM","11PM"
"9299","7","10AM","11PM"
"9300","1","8AM","6PM"
"9300","3","10AM","8PM"
"9300","4","10AM","8PM"
"9300","5","10AM","8PM"
"9300","6","10AM","8PM"
"9300","7","8AM","8PM"
"9301","1","11AM","9AM"
"9301","2","11AM","9AM"
"9301","3","11AM","9AM"
"9301","4","11AM","9AM"
"9301","5","11AM","9AM"
"9301","6","11AM","9AM"
"9301","7","11AM","9AM"
"9302","1","10AM","7PM"
"9302","2","2PM","11PM"
"9302","3","2PM","11PM"
"9302","4","2PM","11PM"
"9302","5","2PM","11PM"
"9302","6","2PM","11PM"
"9302","7","9AM","7PM"
"9304","1","8AM","6PM"
"9304","2","8AM","8PM"
"9304","3","8AM","8PM"
"9304","4","8AM","8PM"
"9304","5","8AM","8PM"
"9304","6","8AM","8PM"
"9304","7","8AM","6PM"
"9306","1","11AM","1AM"
"9306","2","11AM","1AM"
"9306","3","11AM","1AM"
"9306","4","11AM","1AM"
"9306","5","11AM","1AM"
"9306","6","11AM","2AM"
"9306","7","11AM","2AM"
"9307","1","8AM","8PM"
"9307","2","6AM","9PM"
"9307","3","6AM","9PM"
"9307","4","6AM","9PM"
"9307","5","6AM","9PM"
"9307","6","6AM","9PM"
"9307","7","6AM","9PM"
"9311","1","10AM","3PM"
"9311","2","9AM","5PM"
"9311","3","9AM","5PM"
"9311","4","9AM","5PM"
"9311","5","9AM","5PM"
"9311","6","9AM","5PM"
"9311","7","9AM","4AM"
"9312","1","8AM","10PM"
"9312","2","11AM","10PM"
"9312","3","11AM","10PM"
"9312","4","11AM","10PM"
"9312","5","11AM","10PM"
"9312","6","11AM","10PM"
"9312","7","8AM","11PM"
"9314","1","11AM","6PM"
"9314","2","10AM","9PM"
"9314","3","10AM","9PM"
"9314","4","10AM","9PM"
"9314","5","10AM","9PM"
"9314","6","10AM","9PM"
"9314","7","10AM","9PM"
"9315","2","10AM","6PM"
"9315","3","10AM","6PM"
"9315","4","10AM","6PM"
"9315","5","10AM","6PM"
"9315","6","10AM","6PM"
"9315","7","10AM","6PM"
"9317","2","10AM","9PM"
"9317","3","10AM","7PM"
"9317","4","10AM","7PM"
"9317","5","10AM","9PM"
"9317","6","10AM","9PM"
"9317","7","10AM","9PM"
"9318","1","5PM","10PM"
"9318","2","5PM","10PM"
"9318","3","5PM","10PM"
"9318","4","5PM","10PM"
"9318","5","5PM","10PM"
"9318","6","5PM","11PM"
"9318","7","5PM","11PM"
"9319","2","7AM","5PM"
"9319","3","7AM","5PM"
"9319","4","7AM","5PM"
"9319","5","7AM","5PM"
"9319","6","7AM","5PM"
"9321","2","9AM","5PM"
"9321","3","9AM","5PM"
"9321","4","9AM","5PM"
"9321","5","9AM","5PM"
"9321","6","9AM","5PM"
"9326","1","11AM","2AM"
"9326","2","11AM","2AM"
"9326","3","11AM","2AM"
"9326","4","11AM","2AM"
"9326","5","11AM","2AM"
"9326","6","11AM","2AM"
"9326","7","11AM","2AM"
"9327","2","11AM","10PM"
"9327","3","11AM","10PM"
"9327","4","11AM","10PM"
"9327","5","11AM","10PM"
"9327","6","11AM","10PM"
"9327","7","11AM","10PM"
"9328","2","5PM","9PM"
"9328","3","11AM","3PM"
"9328","4","5PM","9PM"
"9328","5","5PM","9PM"
"9328","6","5PM","9PM"
"9328","7","12PM","4PM"
"9330","1","11AM","10PM"
"9330","2","11AM","10PM"
"9330","3","11AM","10PM"
"9330","4","11AM","10PM"
"9330","5","11AM","10PM"
"9330","6","11AM","10PM"
"9330","7","11AM","10PM"
"9331","2","8AM","5PM"
"9331","3","8AM","5PM"
"9331","4","8AM","5PM"
"9331","5","8AM","5PM"
"9331","6","8AM","5PM"
"9332","1","11AM","5PM"
"9332","2","11AM","8PM"
"9332","3","11AM","8PM"
"9332","4","11AM","8PM"
"9332","5","11AM","8PM"
"9332","6","11AM","8PM"
"9332","7","11AM","8PM"
"9336","2","11AM","3PM"
"9336","3","11AM","3PM"
"9336","4","11AM","3PM"
"9336","5","11AM","3PM"
"9336","6","11AM","8PM"
"9336","7","11AM","3PM"
"9338","1","4PM","10PM"
"9338","2","4PM","10PM"
"9338","3","11AM","3PM"
"9338","4","4PM","10PM"
"9338","5","4PM","10PM"
"9338","6","4PM","11PM"
"9338","7","4PM","11PM"
"9339","2","8AM","6PM"
"9339","3","8AM","6PM"
"9339","4","8AM","6PM"
"9339","5","8AM","6PM"
"9339","6","8AM","6PM"
"9339","7","8AM","1PM"
"9340","1","11AM","9PM"
"9340","2","11AM","9PM"
"9340","3","11AM","9PM"
"9340","4","11AM","9PM"
"9340","5","11AM","9PM"
"9340","6","11AM","9PM"
"9340","7","11AM","9PM"
"9345","1","11AM","10PM"
"9345","2","11AM","11PM"
"9345","3","11AM","11PM"
"9345","4","11AM","11PM"
"9345","5","11AM","11PM"
"9345","6","11AM","12AM"
"9345","7","11AM","12AM"
"9346","1","11AM","2AM"
"9346","2","11AM","2AM"
"9346","3","11AM","2AM"
"9346","4","11AM","2AM"
"9346","5","11AM","2AM"
"9346","6","11AM","2AM"
"9346","7","11AM","2AM"
"9348","1","6PM","10PM"
"9348","2","6PM","10PM"
"9348","3","6PM","10PM"
"9348","4","6PM","10PM"
"9348","5","6PM","10PM"
"9348","6","6PM","10PM"
"9348","7","6PM","10PM"
"9349","1","9AM","9PM"
"9349","2","9AM","10PM"
"9349","3","9AM","10PM"
"9349","4","9AM","11PM"
"9349","5","9AM","10PM"
"9349","6","9AM","11PM"
"9349","7","8AM","11PM"
"9351","1","11AM","7PM"
"9351","2","10AM","9PM"
"9351","3","10AM","9PM"
"9351","4","10AM","9PM"
"9351","5","10AM","9PM"
"9351","6","10AM","9PM"
"9351","7","10AM","8PM"
"9354","1","12AM","6PM"
"9354","2","10AM","9PM"
"9354","3","10AM","9PM"
"9354","4","10AM","9PM"
"9354","5","10AM","9PM"
"9354","6","10AM","9PM"
"9354","7","10AM","9PM"
"9356","2","8AM","5PM"
"9356","3","8AM","5PM"
"9356","4","8AM","5PM"
"9356","5","8AM","5PM"
"9356","6","8AM","5PM"
"9356","7","7AM","4PM"
"9357","2","7AM","5PM"
"9357","3","7AM","5PM"
"9357","4","7AM","5PM"
"9357","5","7AM","5PM"
"9357","6","7AM","5PM"
"9358","1","9AM","9PM"
"9358","2","9AM","9PM"
"9358","3","9AM","9PM"
"9358","4","9AM","9PM"
"9358","5","9AM","9PM"
"9358","6","9AM","3PM"
"9358","7","9AM","3PM"
"9359","1","10AM","9PM"
"9359","2","10AM","9PM"
"9359","3","10AM","9PM"
"9359","4","10AM","9PM"
"9359","5","10AM","9PM"
"9359","6","10AM","11PM"
"9359","7","10AM","11PM"
"9363","2","9AM","5PM"
"9363","3","9AM","5PM"
"9363","4","9AM","5PM"
"9363","5","9AM","5PM"
"9363","6","9AM","5PM"
"9363","7","9AM","6PM"
"9364","2","7AM","4PM"
"9364","3","7AM","4PM"
"9364","4","7AM","4PM"
"9364","5","7AM","4PM"
"9364","6","7AM","3PM"
"9365","1","11AM","1AM"
"9365","2","11AM","1AM"
"9365","3","11AM","1AM"
"9365","4","11AM","1AM"
"9365","5","11AM","1AM"
"9365","6","11AM","1AM"
"9365","7","11AM","1AM"
"9367","1","11AM","6PM"
"9367","2","9AM","8PM"
"9367","3","9AM","8PM"
"9367","4","9AM","8PM"
"9367","5","9AM","8PM"
"9367","6","9AM","8PM"
"9367","7","9AM","6PM"
"9369","1","11AM","9PM"
"9369","2","11AM","10PM"
"9369","3","11AM","10PM"
"9369","4","11AM","10PM"
"9369","5","11AM","10PM"
"9369","6","11AM","11PM"
"9369","7","11AM","11PM"
"9371","1","12PM","6PM"
"9371","2","10AM","9PM"
"9371","3","10AM","9PM"
"9371","4","10AM","9PM"
"9371","5","10AM","9PM"
"9371","6","10AM","9PM"
"9371","7","10AM","9PM"
"9372","2","10AM","8PM"
"9372","3","10AM","8PM"
"9372","4","10AM","8PM"
"9372","5","10AM","8PM"
"9372","6","10AM","9PM"
"9372","7","10AM","9PM"
"9373","1","8AM","4PM"
"9373","2","5AM","9PM"
"9373","3","5AM","9PM"
"9373","4","5AM","9PM"
"9373","5","5AM","9PM"
"9373","6","5AM","9PM"
"9373","7","7AM","6PM"
"9377","1","12PM","9PM"
"9377","2","11AM","9PM"
"9377","3","11AM","9PM"
"9377","4","11AM","9PM"
"9377","5","11AM","9PM"
"9377","6","11AM","9PM"
"9377","7","12PM","9PM"
"9381","2","7AM","6PM"
"9381","3","7AM","6PM"
"9381","4","7AM","6PM"
"9381","5","7AM","6PM"
"9381","6","7AM","6PM"
"9381","7","9AM","12PM"
"9382","1","10AM","6PM"
"9382","2","9AM","9PM"
"9382","3","9AM","9PM"
"9382","4","9AM","9PM"
"9382","5","9AM","9PM"
"9382","6","9AM","9PM"
"9382","7","9AM","9PM"
"9384","1","11AM","7PM"
"9384","2","10AM","9PM"
"9384","3","10AM","9PM"
"9384","4","10AM","9PM"
"9384","5","10AM","9PM"
"9384","6","10AM","9PM"
"9384","7","10AM","9PM"
"9386","2","6AM","10PM"
"9388","1","11AM","8PM"
"9388","2","9AM","9PM"
"9388","3","9AM","9PM"
"9388","4","9AM","9PM"
"9388","5","9AM","9PM"
"9388","6","9AM","9PM"
"9388","7","9AM","9PM"
"9389","1","10AM","9PM"
"9389","2","5PM","9PM"
"9389","3","11AM","3PM"
"9389","4","5PM","9PM"
"9389","5","5PM","9PM"
"9389","6","5PM","9PM"
"9389","7","11AM","3PM"
"9390","1","11AM","10PM"
"9390","2","10AM","10PM"
"9390","3","10AM","10PM"
"9390","4","10AM","10PM"
"9390","5","10AM","10PM"
"9390","6","10AM","11PM"
"9390","7","10AM","11PM"
"9393","1","12PM","4PM"
"9393","2","9AM","6PM"
"9393","3","9AM","6PM"
"9393","4","9AM","6PM"
"9393","5","9AM","6PM"
"9393","6","9AM","7PM"
"9393","7","11AM","7PM"
"9394","1","11AM","9PM"
"9394","2","11AM","9PM"
"9394","3","11AM","9PM"
"9394","4","11AM","9PM"
"9394","5","11AM","9PM"
"9394","6","11AM","10PM"
"9394","7","11AM","10PM"
"9399","1","10AM","9PM"
"9399","2","10AM","9PM"
"9399","3","10AM","9PM"
"9399","4","10AM","9PM"
"9399","5","10AM","9PM"
"9399","6","10AM","9PM"
"9399","7","10AM","9PM"
"9400","1","12PM","5PM"
"9400","2","10AM","7PM"
"9400","3","10AM","7PM"
"9400","4","10AM","7PM"
"9400","5","10AM","7PM"
"9400","6","10AM","6PM"
"9400","7","10AM","6PM"
"9401","1","10AM","4PM"
"9401","2","8AM","7PM"
"9401","3","8AM","7PM"
"9401","4","8AM","7PM"
"9401","5","8AM","7PM"
"9401","6","8AM","7PM"
"9401","7","7AM","5PM"
"9402","1","11AM","9PM"
"9402","2","11AM","9PM"
"9402","3","11AM","9PM"
"9402","4","11AM","10PM"
"9402","5","11AM","10PM"
"9402","6","11AM","10PM"
"9402","7","11AM","10PM"
"9407","2","9AM","5PM"
"9407","3","9AM","5PM"
"9407","4","9AM","5PM"
"9407","5","9AM","5PM"
"9407","6","9AM","5PM"
"9408","2","12AM","12AM"
"9408","3","12AM","12AM"
"9408","4","12AM","12AM"
"9408","5","12AM","12AM"
"9408","6","12AM","12AM"
"9408","7","12AM","12AM"
"9409","2","9AM","5PM"
"9409","3","9AM","5PM"
"9409","5","9AM","5PM"
"9409","6","8AM","12PM"
"9410","1","5PM","10PM"
"9410","3","5PM","10PM"
"9410","4","5PM","10PM"
"9410","5","5PM","10PM"
"9410","6","5PM","10PM"
"9410","7","5PM","10PM"
"9412","1","6AM","9PM"
"9412","2","6AM","9PM"
"9412","3","6AM","9PM"
"9412","4","6AM","9PM"
"9412","5","6AM","9PM"
"9412","6","6AM","9PM"
"9412","7","6AM","9PM"
"9413","1","11AM","8PM"
"9413","6","5PM","10PM"
"9413","7","11AM","10PM"
"9414","1","6AM","11PM"
"9414","2","6AM","11PM"
"9414","3","6AM","11PM"
"9414","4","6AM","11PM"
"9414","5","6AM","11PM"
"9414","6","6AM","11PM"
"9414","7","6AM","11PM"
"9417","1","10AM","8PM"
"9417","2","10AM","9PM"
"9417","3","10AM","9PM"
"9417","4","10AM","9PM"
"9417","5","10AM","9PM"
"9417","6","10AM","9PM"
"9417","7","9AM","9PM"
"9418","1","11AM","10PM"
"9418","2","11AM","10PM"
"9418","3","11AM","10PM"
"9418","4","11AM","10PM"
"9418","5","11AM","10PM"
"9418","6","11AM","10PM"
"9418","7","11AM","10PM"
"9420","1","6AM","2PM"
"9420","2","6AM","2PM"
"9420","3","6AM","2PM"
"9420","4","6AM","2PM"
"9420","5","6AM","2PM"
"9420","6","6AM","2PM"
"9420","7","6AM","2PM"
"9422","1","6AM","11PM"
"9422","2","6AM","11PM"
"9422","3","6AM","11PM"
"9422","4","6AM","11PM"
"9422","5","6AM","11PM"
"9422","6","6AM","11PM"
"9422","7","6AM","11PM"
"9424","1","7AM","8PM"
"9424","2","7AM","8PM"
"9424","3","7AM","8PM"
"9424","4","7AM","8PM"
"9424","5","7AM","8PM"
"9424","6","7AM","8PM"
"9424","7","7AM","8PM"
"9426","1","12PM","12AM"
"9426","2","12PM","12AM"
"9426","3","12PM","12AM"
"9426","4","12PM","12AM"
"9426","5","12PM","12AM"
"9426","6","12PM","12AM"
"9426","7","12PM","12AM"
"9428","2","10AM","8PM"
"9428","3","10AM","8PM"
"9428","4","10AM","8PM"
"9428","5","10AM","8PM"
"9428","6","10AM","8PM"
"9428","7","11AM","8PM"
"9433","1","8AM","4PM"
"9433","2","6PM","8PM"
"9433","3","7AM","4PM"
"9433","4","7AM","4PM"
"9433","5","7AM","4PM"
"9433","6","7AM","4PM"
"9433","7","8AM","5PM"
"9434","2","7AM","5PM"
"9434","3","7AM","5PM"
"9434","4","7AM","5PM"
"9434","5","7AM","5PM"
"9434","6","7AM","5PM"
"9434","7","8AM","4PM"
"9439","1","2AM","11PM"
"9439","2","9AM","5PM"
"9439","3","9AM","5PM"
"9439","4","9AM","5PM"
"9439","5","9AM","5PM"
"9439","6","9AM","5PM"
"9439","7","2AM","11PM"
"9440","1","12AM","12AM"
"9440","2","12AM","12AM"
"9440","3","12AM","12AM"
"9440","4","12AM","12AM"
"9440","5","12AM","12AM"
"9440","6","12AM","12AM"
"9440","7","12AM","12AM"
"9441","1","7AM","3PM"
"9441","2","7AM","3PM"
"9441","3","7AM","3PM"
"9441","4","7AM","3PM"
"9441","5","7AM","3PM"
"9441","6","7AM","3PM"
"9441","7","7AM","3PM"
"9442","1","10AM","2AM"
"9442","2","11AM","2AM"
"9442","3","11AM","2AM"
"9442","4","11AM","2AM"
"9442","5","11AM","2AM"
"9442","6","11AM","2AM"
"9442","7","11AM","2AM"
"9443","1","10AM","4PM"
"9443","2","10AM","4PM"
"9443","3","10AM","4PM"
"9443","4","10AM","4PM"
"9443","5","10AM","4PM"
"9443","6","10AM","4PM"
"9443","7","10AM","4PM"
"9444","1","9AM","2PM"
"9444","2","9AM","8PM"
"9444","3","9AM","8PM"
"9444","4","9AM","8PM"
"9444","5","9AM","8PM"
"9444","6","9AM","8PM"
"9444","7","9AM","12AM"
"9447","1","11AM","10PM"
"9447","2","11AM","11PM"
"9447","3","11AM","11PM"
"9447","4","11AM","11PM"
"9447","5","11AM","11PM"
"9447","6","11AM","12AM"
"9447","7","11AM","12AM"
"9448","1","12PM","5PM"
"9448","2","10AM","5PM"
"9448","3","10AM","5PM"
"9448","4","10AM","5PM"
"9448","5","10AM","5PM"
"9448","6","10AM","5PM"
"9448","7","10AM","5PM"
"9450","1","3PM","10PM"
"9450","2","11AM","2PM"
"9450","3","3PM","10PM"
"9450","4","11AM","2PM"
"9450","5","3PM","10PM"
"9450","6","11AM","2PM"
"9450","7","3PM","10PM"
"9451","1","10AM","4PM"
"9451","2","8AM","5PM"
"9451","3","8AM","5PM"
"9451","4","8AM","5PM"
"9451","5","8AM","5PM"
"9451","6","8AM","5PM"
"9451","7","8AM","5PM"
"9456","1","3PM","5PM"
"9456","2","7AM","6PM"
"9456","3","7AM","6PM"
"9456","4","7AM","6PM"
"9456","5","7AM","6PM"
"9456","6","7AM","6PM"
"9456","7","8AM","5PM"
"9457","2","8AM","5PM"
"9457","3","8AM","5PM"
"9457","4","8AM","5PM"
"9457","5","8AM","5PM"
"9457","6","8AM","5PM"
"9459","2","8AM","5PM"
"9459","3","8AM","5PM"
"9459","4","8AM","5PM"
"9459","5","8AM","5PM"
"9459","6","8AM","5PM"
"9461","1","10AM","7PM"
"9461","2","10AM","9PM"
"9461","3","10AM","9PM"
"9461","4","10AM","9PM"
"9461","5","10AM","9PM"
"9461","6","10AM","9PM"
"9461","7","10AM","9PM"
"9462","1","11AM","11PM"
"9462","2","11AM","11PM"
"9462","3","11AM","11PM"
"9462","4","11AM","11PM"
"9462","5","11AM","11PM"
"9462","6","11AM","12AM"
"9462","7","11AM","12AM"
"9465","2","7AM","4PM"
"9465","3","7AM","4PM"
"9465","4","7AM","4PM"
"9465","5","7AM","4PM"
"9465","6","7AM","3PM"
"9466","1","11AM","4PM"
"9466","3","11AM","7PM"
"9466","4","11AM","7PM"
"9466","5","11AM","7PM"
"9466","6","11AM","8PM"
"9466","7","11AM","8PM"
"9468","1","11AM","7PM"
"9468","2","10AM","9PM"
"9468","3","10AM","9PM"
"9468","4","10AM","9PM"
"9468","5","10AM","9PM"
"9468","6","10AM","9PM"
"9468","7","11AM","9PM"
"9469","1","11AM","11PM"
"9469","2","11AM","12AM"
"9469","3","11AM","12AM"
"9469","4","11AM","12AM"
"9469","5","11AM","1AM"
"9469","6","11AM","1AM"
"9469","7","11AM","1AM"
"9470","2","9AM","5PM"
"9471","2","9AM","5PM"
"9471","3","9AM","5PM"
"9471","4","9AM","2PM"
"9471","5","9AM","5PM"
"9471","6","9AM","5PM"
"9475","1","5PM","12AM"
"9475","2","5PM","12AM"
"9475","3","5PM","12AM"
"9475","4","5PM","12AM"
"9475","5","5PM","12AM"
"9475","6","5PM","2AM"
"9475","7","5PM","2AM"
"9476","1","9AM","9PM"
"9476","2","11AM","9PM"
"9476","3","11AM","9PM"
"9476","4","11AM","9PM"
"9476","5","11AM","9PM"
"9476","6","11AM","10PM"
"9476","7","11AM","10PM"
"9478","2","8AM","5PM"
"9478","3","8AM","5PM"
"9478","4","8AM","5PM"
"9478","5","8AM","5PM"
"9478","6","7AM","3PM"
"9482","1","10AM","3PM"
"9482","2","11AM","9PM"
"9482","3","11AM","9PM"
"9482","4","11AM","9PM"
"9482","5","11AM","9PM"
"9482","6","11AM","9PM"
"9482","7","11AM","9PM"
"9483","2","9AM","5PM"
"9483","3","9AM","5PM"
"9483","4","9AM","5PM"
"9483","5","9AM","5PM"
"9483","6","9AM","5PM"
"9483","7","9AM","5PM"
"9486","2","10AM","6PM"
"9486","3","10AM","6PM"
"9486","4","10AM","6PM"
"9486","5","10AM","6PM"
"9486","6","10AM","6PM"
"9486","7","10AM","4PM"
"9489","2","7AM","5PM"
"9489","3","7AM","5PM"
"9489","4","7AM","5PM"
"9489","5","7AM","5PM"
"9489","6","7AM","5PM"
"9490","1","9AM","9AM"
"9490","2","9AM","9AM"
"9490","3","9AM","9AM"
"9490","4","9AM","9AM"
"9490","5","9AM","9AM"
"9490","6","9AM","9AM"
"9490","7","9AM","9AM"
"9493","1","2PM","11PM"
"9493","2","2PM","11PM"
"9493","3","2PM","11PM"
"9493","4","2PM","11PM"
"9493","5","2PM","11PM"
"9493","6","2PM","12AM"
"9493","7","2PM","12AM"
"9495","1","4PM","8PM"
"9495","2","11AM","8PM"
"9495","3","11AM","9PM"
"9495","4","11AM","9PM"
"9495","5","11AM","9PM"
"9495","6","11AM","9PM"
"9495","7","12PM","9PM"
"9496","1","11AM","6PM"
"9496","2","10AM","7PM"
"9496","3","10AM","7PM"
"9496","4","10AM","7PM"
"9496","5","10AM","7PM"
"9496","6","10AM","7PM"
"9496","7","10AM","6PM"
"9498","2","9AM","5PM"
"9498","3","9AM","5PM"
"9498","4","9AM","5PM"
"9498","5","9AM","5PM"
"9498","6","9AM","5PM"
"9498","7","8AM","12PM"
"9499","1","10AM","9PM"
"9499","2","10AM","9PM"
"9499","3","10AM","9PM"
"9499","4","10AM","9PM"
"9499","5","10AM","9PM"
"9499","6","10AM","9PM"
"9499","7","10AM","9PM"
"9501","1","6AM","9PM"
"9501","2","9AM","5PM"
"9501","3","9AM","5PM"
"9501","4","9AM","5PM"
"9501","5","9AM","5PM"
"9501","6","9AM","5PM"
"9501","7","6AM","9PM"
"9502","2","7AM","6PM"
"9502","3","7AM","6PM"
"9502","4","7AM","6PM"
"9502","5","7AM","6PM"
"9502","6","7AM","6PM"
"9502","7","8AM","3PM"
"9504","2","8AM","5PM"
"9504","3","8AM","5PM"
"9504","4","8AM","5PM"
"9504","5","8AM","5PM"
"9504","6","8AM","5PM"
"9508","2","9AM","5PM"
"9508","3","9AM","5PM"
